id,name,contactType,favoriteEmail,description,emails,favoriteUrl,urls,favoritePhone,phones,favoriteAddress,addresses,groups,Accelerator Duration (in weeks),Founders,LinkedIn,Number of Exits,Number of Investments,Number of Portfolio Organizations,Stage,Twitter
bd7e912d-7422-44f9-a763-99c7e760d435,Buaa Holdings,company,webmaster@buaa.edu.cn,Buaa Holdings Company manages school-run industries on behalf of the school.,webmaster@buaa.edu.cn,https://buaaholdings.buaa.edu.cn,https://buaaholdings.buaa.edu.cn,,,,,Corporate Venture Arms,,,,,1,1,,
501fe6f3-17f0-4732-bb52-da87ebb64300,Bumble Fund,company,,Bumble Fund is an investment arm of Bumble that seeks to invests in women founders.,,https://thebeehive.bumble.com/bumble-fund,https://thebeehive.bumble.com/bumble-fund,,,"Austin, Texas, United States","Austin, Texas, United States",Corporate Venture Arms,,Whitney Wolfe Herd,https://www.linkedin.com/company/bumble,,9,6,"Early Stage Venture,Venture",
358e9bee-d1f8-4923-9dd3-9f46ca0283b9,Bupa eco-Disruptive challenge.,company,,The Bupa eco-Disruptive Challenge and how we collaborate with start-ups to find innovative sustainability solutions.,,https://www.bupa.com/sustainability/eco-disruptive-challenge,https://www.bupa.com/sustainability/eco-disruptive-challenge,,,"London, England, United Kingdom","London, England, United Kingdom",Corporate Venture Arms,,,,,1,1,,
d00794a8-8b60-4de1-9200-6efa77c1138c,Burda Principal Investments,company,investments@burda.com,"Burda Principal Investments is the growth capital arm of Hubert Burda Media, providing capital and strategic support for growth companies.",investments@burda.com,http://www.burdaprincipalinvestments.com/,http://www.burdaprincipalinvestments.com/,,,"Arabellastraße 23, Munich, 81925, DE","Arabellastraße 23, Munich, 81925, DE",Corporate Venture Arms,,,https://www.linkedin.com/company/11065581/,6,55,35,Late Stage Venture,
da58655b-4080-44d7-99f7-c00bb9275eac,Business Innovation Mine (BIM),company,hello@bimsaudi.com,"A Venture Studio based in Saudi Arabia (aka. ""Venture Builder/Startup Studio"")",hello@bimsaudi.com,https://bimsaudi.com,https://bimsaudi.com,,,"Riyadh, Ar Riyad, Saudi Arabia","Riyadh, Ar Riyad, Saudi Arabia",Corporate Venture Arms,,Mohamed Amine Merah,https://www.linkedin.com/company/35667779/admin/,1,7,7,"Convertible Note,Early Stage Venture,Seed,Venture",https://twitter.com/bim_ventures
1e841062-93b9-4248-b80b-a1b88a4b9db0,Business Opportunities for L'OrÃ©al Development,company,,"Business Opportunities for L'OrÃ©al Development invest in new and disruptive business models in marketing, digital, R&D and communication.",,https://www.lorealboldventures.com/,https://www.lorealboldventures.com/,,,,,Corporate Venture Arms,,,https://www.linkedin.com/company/loreal-bold-ventures/,,8,8,Early Stage Venture,
b658914a-58ab-4305-aacb-727971bf8b90,BW Energy Storage Systems,company,,BW Energy Storage Systems (BW ESS) is a investor in the battery energy storage systems.,,https://bw-group.com/our-businesses/bw-energy-storage-systems,https://bw-group.com/our-businesses/bw-energy-storage-systems,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",Corporate Venture Arms,,,https://sg.linkedin.com/company/bw-group-ltd,,1,1,,
20f10744-0a39-450d-a5ee-b807e23b6622,BW Forsyth Partners,company,,BW Forsyth Partners is the investment arm of multibillion-dollar global manufacturing and engineering consulting firm Barry-Wehmiller.,,https://www.bwforsyth.com/,https://www.bwforsyth.com/,,,,,Corporate Venture Arms,,,https://www.linkedin.com/company/bwfp/,,1,1,,https://twitter.com/bwforsyth
30507ad2-bda7-4c49-b27b-93b7ddbbe23e,C7 VENTURES,company,,C7 VENTURES is an Investment Firm.,,http://www.c7ventures.com,http://www.c7ventures.com,,,"Sutton Coldfield, Birmingham, United Kingdom","Sutton Coldfield, Birmingham, United Kingdom",Corporate Venture Arms,,Peter Dines,,1,2,2,"Early Stage Venture,Venture",
12ca6ce9-92ac-4e67-9693-dccd49debeed,CAA Ventures,company,contact@caaventures.com,CAA Ventures is a California-based early-stage venture capital fund that offers financing solutions to consumer internet companies.,contact@caaventures.com,https://ventures.caa.com/,https://ventures.caa.com/,,,"Los Angeles, California, United States","Los Angeles, California, United States",Corporate Venture Arms,,Michael Yanover,,21,59,48,"Early Stage Venture,Late Stage Venture,Seed",
2d192be0-1ec4-44a6-8ef0-94bd4741ac4d,CAC CAPITAL,company,,CAC CAPITAL is a multi-strategy corporate venture capital that invests in IT and software technology companies.,,https://cac.capital/,https://cac.capital/,,,"Tokyo, Tokyo, Japan","Tokyo, Tokyo, Japan",Corporate Venture Arms,,Takuya Maeda,,,13,12,,
a5a1072a-915d-43ae-9bf5-e5bb538e45be,Camas Investments,company,,Camas Investments is an investment firm,,,,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",Corporate Venture Arms,,,,2,2,2,,
6c8e41cc-1fb5-4ad5-bd5f-e859651c6a03,Cameron Ventures,company,info@cameronvc.com,"A Pre-seed to Series A fund focused on InsurTech, FinTech and Enterprise Applications",info@cameronvc.com,http://www.cameronvc.com,http://www.cameronvc.com,,,"Oklahoma City, Oklahoma, United States","Oklahoma City, Oklahoma, United States",Corporate Venture Arms,,,https://www.linkedin.com/company/cameron-ventures,1,13,10,"Early Stage Venture,Seed",
6e4de74e-2fae-41c6-abdb-48307db3b5b2,Canal Ventures,company,komaki@canal-v.com,Canal Ventures is a corporate venture capital firm of the Nihon Unisys Group that invests in seed early phase startups.,komaki@canal-v.com,https://www.canal-v.com/,https://www.canal-v.com/,,,"Toyosu, Tokyo, Japan","Toyosu, Tokyo, Japan",Corporate Venture Arms,,,,1,26,21,"Early Stage Venture,Seed",
d0f4e261-18b1-443e-b0f8-25afa3a83c2f,Capgrove Group,company,mail@capgrove.com,A business services and investments conglomerate - (investment & asset management firm).,mail@capgrove.com,https://www.capgrove.com,https://www.capgrove.com,,,"Bethel, Connecticut, United States","Bethel, Connecticut, United States",Corporate Venture Arms,,MerryTime Investments L.L.C,,,2,1,"Crowdfunding,Early Stage Venture,Late Stage Venture,Post-Ipo,Private Equity,Secondary Market,Seed,Venture",https://twitter.com/capgrovegroup
20c14f51-6a1a-4144-9fe3-42634e3241ec,CapitalG,company,,CapitalG is the growth capital fund financed by Alphabet that invests for profit in growth stage technology companies.,,https://www.capitalg.com,https://www.capitalg.com,,,"San Francisco, California, United States","San Francisco, California, United States",Corporate Venture Arms,,David Lawee,https://www.linkedin.com/company/capitalg,26,112,62,Venture,https://twitter.com/capitalgtweets
4b872fb8-77db-48ff-b192-1b1cae4ed08e,Capital Impetus Group,company,contact@cigasset.com,Global financial holdings group.,contact@cigasset.com,https://www.cigasset.com,https://www.cigasset.com,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",Corporate Venture Arms,,Joe Q. Sun,https://www.linkedin.com/company/capital-impetus-asset-management-llc,,2,1,Private Equity,
162d0050-1777-4b8e-ad84-7cc647d3cb17,Capsa Vida,company,hello@capsavida.com,Capsa Vida is a corporate venture capital firm of Alimentaria PeÃ±asanta SA. It focuses on investments in innovative foodtech projects.,hello@capsavida.com,https://capsavida.com/,https://capsavida.com/,,,"Granda, Asturias, Spain","Granda, Asturias, Spain",Corporate Venture Arms,,,https://www.linkedin.com/company/capsa-vida/,,8,8,,https://twitter.com/capsavida
57a1447e-abff-4125-940e-027beedb19f5,CAP Vista,company,info@capvista.com.sg,"Cap Vista is the strategic investment arm of Defence Science and Technology Agency (DSTA), a statutory board of the Singapore Ministry of",info@capvista.com.sg,http://www.capvista.com.sg,http://www.capvista.com.sg,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",Corporate Venture Arms,,,https://www.linkedin.com/company/cap-vista/?originalSubdomain=sg,,11,10,,
b51f5072-5033-4c38-a838-31456d4a3b60,Cargill Ventures,company,,Cargill Ventures is a venture capital that invests in companies that works in different segments.,,,,,,"Minnetonka, Minnesota, United States","Minnetonka, Minnesota, United States",Corporate Venture Arms,,,,14,26,20,,
967b87de-a6ad-4e78-9baf-6a92d645a14d,Carnrite Ventures,company,,An Investment Fund formed out of The Carnrite Group (oil and gas consultants since 1991),,http://carnritegroup.com/ventures/,http://carnritegroup.com/ventures/,,,"Houston, Texas, United States","Houston, Texas, United States",Corporate Venture Arms,,"Alan ""Al"" Carnrite",https://www.linkedin.com/company/carnritegroup,1,4,4,,http://www.twitter.com/carnritegroup
0efa05bf-36f6-4322-b5d9-9f073642728a,CarStudio,company,contact@car.studio,CarStudio is an innovative autotech accelerator.,contact@car.studio,https://car.studio/,https://car.studio/,,,France,France,Corporate Venture Arms,15,,https://www.linkedin.com/company/carstudio/,,1,1,"Early Stage Venture,Seed",https://twitter.com/CarStudioFr
7e401dbe-7d00-4150-bc4e-790d9594e7b0,Carta Ventures,company,,Carta Ventures is venture arm of Carta. Seeks to invests in young startups that it sees building off of its data-driven perspective.,,https://carta.com/carta-ventures-funds,https://carta.com/carta-ventures-funds,,,"San Francisco, California, United States","San Francisco, California, United States",Corporate Venture Arms,,Henry Ward,https://www.linkedin.com/company/carta--/,,4,4,Early Stage Venture,https://twitter.com/cartainc
79e93498-bc36-40bb-b6c3-1fc222ef2b93,Cash Plus VC Fund,company,,"Cash Plus VC Fund is an investment firm. It is the corporate venture capital arm of financial technology firm, Cash Plus.",,,,,,,,Corporate Venture Arms,,,,,1,1,,
d5c3440b-443c-4d0c-80ac-57130211c233,Caterpillar Ventures,company,,"Caterpillar is the world's leading manufacturer of construction and mining equipment, diesel and natural gas engines.",,http://www.caterpillar.com/en/company/innovation/caterpillar-ventures.html,http://www.caterpillar.com/en/company/innovation/caterpillar-ventures.html,,,"Menlo Park, California, United States","Menlo Park, California, United States",Corporate Venture Arms,,Michael Young,https://www.linkedin.com/company/caterpillar-inc,7,28,21,Early Stage Venture,
efd70c41-b648-4f75-ba9b-aa3ed74a6a64,Cavallo Ventures,company,,"Cavallo Ventures is a venture capital firm that focuses on feed, pet nutrition, aquafeed, ingredients, and formulation.",,https://cavallovc.com,https://cavallovc.com,,,"San Francisco, California, United States","San Francisco, California, United States",Corporate Venture Arms,,"Amar Singh, Michael Wilbur",https://www.linkedin.com/company/cavallo-ventures,1,46,30,"Early Stage Venture,Seed,Venture",
7dc5597d-bf62-4940-80d8-1785a64bc31f,Cazenave y Asociados,company,,Cazenave is an investment firm that produces commodities and specialties for public trusts or funds by means of a seeding scheme.,,http://www.e-cazenave.com.ar,http://www.e-cazenave.com.ar,,,,,Corporate Venture Arms,,,https://www.linkedin.com/company/cazenaveyasociados,,1,1,,
561c5029-4d16-4678-b846-31a238c5770e,CCB Trust,company,jianxin@ccbtrust.com.cn,"CCB Trust is a non-banking financial institution that provides fund, movable and immovable property, and marketable securities.",jianxin@ccbtrust.com.cn,http://www.ccbtrust.com.cn/,http://www.ccbtrust.com.cn/,,,"Hefei, Anhui, China","Hefei, Anhui, China",Corporate Venture Arms,,Yeqiang Wang,https://www.linkedin.com/company/ccb-trust-co.-ltd.,1,32,32,Early Stage Venture,
93777e86-68d8-4c7c-87e2-4a2398469dff,CCCC International Holding Ltd.,company,info@ccci.hk,CCCI is the overseas investment and financing arm and a wholly-owned subsidiary of China Communications Construction Company Limited (CCCC).,info@ccci.hk,http://en.ccccltd.cn,http://en.ccccltd.cn,,,,,Corporate Venture Arms,,,https://www.linkedin.com/company/china-communications-construction-co-ltd-,1,2,2,,
3b428811-cf38-4b4b-b0ca-fac97fd89124,CEA Investissement,company,contact@ceainvestissement.fr,"Founded in 1999, CEA Investissement licenses and invests in tech-based seed-stage startups.",contact@ceainvestissement.fr,http://www.cea-investissement.com,http://www.cea-investissement.com,,,France,France,Corporate Venture Arms,,,https://www.linkedin.com/showcase/cea-investissement/about/,8,35,30,"Early Stage Venture,Late Stage Venture,Seed",
ca78941f-1039-4141-9544-d392c25cc760,CEJ Capital,company,,CEJ Capital is a venture capital arm of CYBERDYNE.,,,,,,"Tsukuba, Ibaraki, Japan","Tsukuba, Ibaraki, Japan",Corporate Venture Arms,,,,1,8,8,,
ce357958-200f-4690-8c88-d40933a6788c,Cemex Ventures,company,aparicio.cristina@cemexventures.com,Cemex Ventures is a corporate venture capital arm of Cemex.,aparicio.cristina@cemexventures.com,http://www.cemexventures.com/,http://www.cemexventures.com/,,,"Madrid, Madrid, Spain","Madrid, Madrid, Spain",Corporate Venture Arms,,,https://www.linkedin.com/company/cemexventures/,3,30,22,,https://twitter.com/cemexventures
01d6c981-fdf5-4bb8-b9db-7dbc993f50e0,Cencosud Ventures,company,,"Cencosud Ventures, the corporate venturing unit of Cencosud, creates, fund and accelerate startups that shapes the future of retail.",,http://cencosud.vc/,http://cencosud.vc/,,,,,Corporate Venture Arms,,,https://www.linkedin.com/company/cencosud-ventures/about/,,1,1,"Late Stage Venture,Seed",
a736c0c4-6b2f-48d5-b83d-42a86cebd9b0,Central Intelligence Agency (CIA),company,davidchaimo123@gmail.com,The Central Intelligence Agency provides national security intelligence services.,davidchaimo123@gmail.com,https://www.cia.gov,https://www.cia.gov,,,"Washington, District of Columbia, United States","Washington, District of Columbia, United States",Corporate Venture Arms,,Harry S. Truman,https://www.linkedin.com/company/central-intelligence-agency,,1,1,"Crowdfunding,Early Stage Venture,Initial Coin Offering,Secondary Market",http://twitter.com/CIA
e15e6476-e964-4d55-a8be-754c59c40a28,Centrica Innovations,company,,Centrica Innovations is a global innovation group investing and partnering with startups that are transforming energy.,,https://www.centrica.com/centrica-innovations,https://www.centrica.com/centrica-innovations,,,Centrica plc Millstream Maidenhead Road Windsor Berkshire SL4 5GD,Centrica plc Millstream Maidenhead Road Windsor Berkshire SL4 5GD,Corporate Venture Arms,,,https://www.linkedin.com/company/centrica,,5,4,Early Stage Venture,
bd654266-966d-4b6b-b719-8605fce099f7,Centrum Alternative Investment Managers,company,,Centrum Alternative Investment Managers the alternative investment arm of Centrum Group,,http://alternatives.centrum.co.in/,http://alternatives.centrum.co.in/,,,"Mumbai, Maharashtra, India","Mumbai, Maharashtra, India",Corporate Venture Arms,,,,,1,1,,
211470e5-b94e-4cc1-a611-172d80e9e9ac,Cereal Docks,company,,Cereal Docks Group operates as leading european agribusiness and food ingredients company.,,https://www.cerealdocks.it/en/,https://www.cerealdocks.it/en/,,,"Camisano, Veneto, Italy","Camisano, Veneto, Italy",Corporate Venture Arms,,"Mauro Fanin, Paolo Fanin",https://www.linkedin.com/company/cereal-docks-spa/,,1,1,"Convertible Note,Early Stage Venture,Seed",
e3498b6a-286d-4a2b-b47c-d05ef110d785,CETC Investment,company,,CETC Investment is an investment arm of China Electronics Technology Group Corporation (CETC).,,,,,,"Beijing, Beijing, China","Beijing, Beijing, China",Corporate Venture Arms,,,,,2,2,Venture,
013ce61a-bc0c-464a-a8d4-1c1a6480df3d,CE-Ventures,company,,CE-Ventures is the corporate venture capital platform of Crescent Enterprises.,,ce-ventures.com,ce-ventures.com,,,"Sharjah, United Arab Emirates","Sharjah, United Arab Emirates",Corporate Venture Arms,,,,,1,1,,
cc7fbd62-8706-47c9-a105-76775a4b99e0,Chainlayer,company,hello@chainlayer.io,We aim to back innovators in the new financial system that is blockchain. We can provide value both in terms of capital and services.,hello@chainlayer.io,https://www.chainlayer.io/,https://www.chainlayer.io/,,,"Utrecht, Utrecht, The Netherlands","Utrecht, Utrecht, The Netherlands",Corporate Venture Arms,,"Christian A., Peter van Mourik",https://www.linkedin.com/company/chainlayer,,4,4,"Early Stage Venture,Initial Coin Offering,Post-Ipo,Private Equity,Seed,Venture",https://twitter.com/chainlayerio?lang=en
8cda0daf-13f4-47da-bee2-ba900018bb93,Chang Corporation,company,contact@chang.com,Impact: 80+ startups. 31 exits. $150+ bn in value.,contact@chang.com,https://chang.com,https://chang.com,,,"New York, New York, United States","New York, New York, United States",Corporate Venture Arms,,Wayne Chang,https://www.linkedin.com/company/chang-com,26,89,81,"Early Stage Venture,Seed,Venture",https://twitter.com/chang_corp
